surface_point_id,etf_code,strategy_name,moneyness_label,target_moneyness,avg_realized_moneyness,median_realized_moneyness,coverage,coverage_label,sample_start,sample_end,n_periods,selected_periods,option_sale_success_rate,assignment_frequency,avg_selected_delta,cumulative_return,annualized_return_cagr,annualized_volatility,sharpe_daily_mean,max_drawdown,calmar_ratio,premium_contribution_annualized,upside_cost_annualized,option_leg_annualized_pnl_contribution,total_net_option_contribution,source_note
mny_0320,588000,588000_DTE30_OTM3_Q100_MonthlyHold,OTM3,0.03,0.029888141567084185,0.02941176470588247,1.0,Q100,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.8352289810375635,0.2320490777288391,0.29843168291598987,0.7775618039662436,0.2158287049114378,1.0751539181225087,0.27594810244882234,0.2978159231539321,-0.022005794756334223,-0.06418356803930815,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0321,588000,588000_DTE30_OTM4_Q10_MonthlyHold,OTM4,0.04,0.040562495557658895,0.04063429137760166,0.1,Q10,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.810205810445171,0.2262494250980891,0.372532890999376,0.6073273811908009,0.2839621198674811,0.7967591776102909,0.023968253182116123,0.028486814585570175,-0.004530545530045102,-0.013214091129298213,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0322,588000,588000_DTE30_OTM4_Q20_MonthlyHold,OTM4,0.04,0.040562495557658895,0.04063429137760166,0.2,Q20,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.8026570075642416,0.22448950655018396,0.3626608073568702,0.6190068019378749,0.27922902764652324,0.803961924883991,0.047936506364232245,0.05697362917114035,-0.009061091060090204,-0.026428182258596427,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0323,588000,588000_DTE30_OTM4_Q30_MonthlyHold,OTM4,0.04,0.040562495557658895,0.04063429137760166,0.3,Q30,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.7938928549386377,0.22244016455684523,0.3534111059360736,0.6294090955847921,0.27447056816917303,0.810433577780703,0.0719047595463484,0.08546044375671051,-0.013591636590135306,-0.039642273387894646,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0324,588000,588000_DTE30_OTM4_Q40_MonthlyHold,OTM4,0.04,0.040562495557658895,0.04063429137760166,0.4,Q40,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.783914757579639,0.22009894781611306,0.3448338740538962,0.6382753098720007,0.269686635202421,0.8161284953958194,0.09587301272846449,0.1139472583422807,-0.018122182120180408,-0.052856364517192854,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0325,588000,588000_DTE30_OTM4_Q50_MonthlyHold,OTM4,0.04,0.040562495557658895,0.04063429137760166,0.5,Q50,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.7727262277285982,0.21746347613698802,0.33698046513249996,0.6453296218565129,0.26487712218645854,0.8209975793375843,0.11984126591058064,0.14243407292785087,-0.022652727650225513,-0.06607045564649108,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0326,588000,588000_DTE30_OTM4_Q60_MonthlyHold,OTM4,0.04,0.040562495557658895,0.04063429137760166,0.6,Q60,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.7603329226673308,0.21453144341023989,0.32990257555322533,0.6502872645067548,0.2600419222340219,0.8249879156683615,0.1438095190926968,0.17092088751342102,-0.027183273180270612,-0.07928454677578929,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0327,588000,588000_DTE30_OTM4_Q70_MonthlyHold,OTM4,0.04,0.040562495557658895,0.04063429137760166,0.7,Q70,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.7467426782413822,0.2113006206272423,0.32365108855405533,0.6528654717994297,0.2551809281297319,0.8280423704698604,0.1677777722748129,0.1994077020989912,-0.03171381871031573,-0.09249863790508753,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0328,588000,588000_DTE30_OTM4_Q80_MonthlyHold,OTM4,0.04,0.040562495557658895,0.04063429137760166,0.8,Q80,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.7319655378467529,0.2077688589471418,0.31827470395498964,0.6527972734412611,0.25029403232943626,0.8300991318629485,0.19174602545692898,0.2278945166845614,-0.036244364240360816,-0.10571272903438571,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0329,588000,588000_DTE30_OTM4_Q90_MonthlyHold,OTM4,0.04,0.040562495557658895,0.04063429137760166,0.9,Q90,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.716013776633742,0.20393409281260744,0.3138184021418845,0.6498474640770242,0.2453811269595496,0.8310911900173374,0.21571427863904513,0.2563813312701315,-0.04077490977040593,-0.11892682016368396,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0330,588000,588000_DTE30_OTM4_Q100_MonthlyHold,OTM4,0.04,0.040562495557658895,0.04063429137760166,1.0,Q100,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.6989019206857034,0.19979434311432676,0.31032182352836984,0.6438294955947931,0.24044210381639286,0.8309457451216378,0.23968253182116128,0.28486814585570175,-0.04530545530045103,-0.13214091129298217,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0331,588000,588000_DTE30_OTM5_Q10_MonthlyHold,OTM5,0.05,0.04961355592387953,0.05095541401273884,0.1,Q10,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.8139999748322855,0.22713217338862246,0.3732652667600122,0.6085006927115327,0.284826778808978,0.7974396731177829,0.021478106417599015,0.025026483406885035,-0.003559116042494824,-0.010380755123943236,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0332,588000,588000_DTE30_OTM5_Q20_MonthlyHold,OTM5,0.05,0.04961355592387953,0.05095541401273884,0.2,Q20,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.8103686775726033,0.22628734260936434,0.3640686556021937,0.6215512901957189,0.2809664687582748,0.8053891398836179,0.04295621283519803,0.05005296681377007,-0.007118232084989648,-0.020761510247886472,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0333,588000,588000_DTE30_OTM5_Q30_MonthlyHold,OTM5,0.05,0.04961355592387953,0.05095541401273884,0.3,Q30,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.8056398584435744,0.2251855016592177,0.3554295580245173,0.6335587363943562,0.2770889600095322,0.8126830518670648,0.06443431925279702,0.0750794502206551,-0.010677348127484474,-0.031142265371829715,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0334,588000,588000_DTE30_OTM5_Q40_MonthlyHold,OTM5,0.05,0.04961355592387953,0.05095541401273884,0.4,Q40,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.79980889143953,0.22382424363693665,0.34738957028956446,0.6443032916917146,0.27319419182631655,0.8192862452186872,0.08591242567039606,0.10010593362754014,-0.014236464169979295,-0.041523020495772944,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0335,588000,588000_DTE30_OTM5_Q50_MonthlyHold,OTM5,0.05,0.04961355592387953,0.05095541401273884,0.5,Q50,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.7928727399292894,0.22220120210992822,0.33999119764691293,0.6535498673135892,0.2692821033127579,0.8251614176225163,0.10739053208799505,0.12513241703442515,-0.017795580212474127,-0.05190377561971621,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0336,588000,588000_DTE30_OTM5_Q60_MonthlyHold,OTM5,0.05,0.04961355592387953,0.05095541401273884,0.6,Q60,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.7848299960587621,0.22031405279837513,0.33327717220317643,0.6610535349359741,0.26535263341327353,0.8302689517885694,0.12886863850559405,0.1501589004413102,-0.021354696254968948,-0.06228453074365943,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0337,588000,588000_DTE30_OTM5_Q70_MonthlyHold,OTM5,0.05,0.04961355592387953,0.05095541401273884,0.7,Q70,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.7756809177375081,0.21816051526549507,0.3272896128034903,0.6665671831036141,0.26140572091229153,0.8345667206675008,0.15034674492319305,0.1751853838481952,-0.024913812297463783,-0.07266528586760271,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0338,588000,588000_DTE30_OTM5_Q80_MonthlyHold,OTM5,0.05,0.04961355592387953,0.05095541401273884,0.8,Q80,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.7654274630385223,0.21573835461234991,0.32206903901077005,0.6698512693892802,0.25744130443397195,0.8380098721403195,0.17182485134079212,0.20021186725508028,-0.02847292833995859,-0.08304604099154589,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0339,588000,588000_DTE30_OTM5_Q90_MonthlyHold,OTM5,0.05,0.04961355592387953,0.05095541401273884,0.9,Q90,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.7540733218403375,0.21304538317538224,0.31765326888375117,0.6706853164900016,0.2534593224419326,0.8405505906147557,0.19330295775839113,0.2252383506619653,-0.03203204438245342,-0.09342679611548914,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0340,588000,588000_DTE30_OTM5_Q100_MonthlyHold,OTM5,0.05,0.04961355592387953,0.05095541401273884,1.0,Q100,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.7416239445410289,0.21007946222465357,0.3140762497844974,0.6688804466074689,0.2494597132389682,0.8421378325862557,0.2147810641759901,0.2502648340688503,-0.035591160424948254,-0.10380755123943242,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0341,588000,588000_DTE30_OTM7_Q10_MonthlyHold,OTM7,0.07,0.07243855803464182,0.07296137339055786,0.1,Q10,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.8049167400083383,0.2250168441895306,0.3747536306854391,0.6004393974194886,0.2857449312772461,0.7874744905665759,0.016951303269249117,0.021770462565265367,-0.004827634947650878,-0.014080601930648393,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0342,588000,588000_DTE30_OTM7_Q20_MonthlyHold,OTM7,0.07,0.07243855803464182,0.07296137339055786,0.2,Q20,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.7925778192780406,0.2221321001732406,0.3669025392776277,0.6054253552198987,0.28281031600682827,0.7854455357557656,0.033902606538498234,0.04354092513053073,-0.009655269895301756,-0.028161203861296787,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0343,588000,588000_DTE30_OTM7_Q30_MonthlyHold,OTM7,0.07,0.07243855803464182,0.07296137339055786,0.3,Q30,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.7795327303657438,0.21906805198459778,0.35945049686871344,0.6094526336532252,0.27986608085573095,0.7827602806126616,0.050853909807747344,0.0653113876957961,-0.014482904842952633,-0.04224180579194518,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0344,588000,588000_DTE30_OTM7_Q40_MonthlyHold,OTM7,0.07,0.07243855803464182,0.07296137339055786,0.4,Q40,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.7657917773349621,0.21582457409144284,0.35242281825145766,0.6124023840517885,0.276912201708877,0.779397125729921,0.06780521307699647,0.08708185026106147,-0.01931053979060351,-0.05632240772259357,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0345,588000,588000_DTE30_OTM7_Q50_MonthlyHold,OTM7,0.07,0.07243855803464182,0.07296137339055786,0.5,Q50,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.7513659941500794,0.21240157190246456,0.34584537398059273,0.6141518374462444,0.2739486544079953,0.775333510439997,0.08475651634624559,0.10885231282632683,-0.024138174738254387,-0.07040300965324195,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0346,588000,588000_DTE30_OTM7_Q60_MonthlyHold,OTM7,0.07,0.07243855803464182,0.07296137339055786,0.6,Q60,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.7362671380274519,0.2087989825829466,0.3397443146508759,0.6145768260979148,0.27097541475157105,0.7705458547756906,0.10170781961549469,0.1306227753915922,-0.028965809685905265,-0.08448361158389037,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0347,588000,588000_DTE30_OTM7_Q70_MonthlyHold,OTM7,0.07,0.07243855803464182,0.07296137339055786,0.7,Q70,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.7205076816859945,0.20501677587035627,0.3341457357587431,0.6135549669811756,0.26799245849479714,0.7650094969905151,0.11865912288474381,0.15239323795685755,-0.033793444633556144,-0.09856421351453876,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0348,588000,588000_DTE30_OTM7_Q80_MonthlyHold,OTM7,0.07,0.07243855803464182,0.07296137339055786,0.8,Q80,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.7041008044867516,0.20105495488998404,0.32907528449923334,0.610969478294115,0.26499976134952474,0.7586986262406482,0.13561042615399294,0.17416370052212293,-0.03862107958120702,-0.11264481544518715,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0349,588000,588000_DTE30_OTM7_Q90_MonthlyHold,OTM7,0.07,0.07243855803464182,0.07296137339055786,0.9,Q90,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.6870603824525521,0.19691355697082646,0.32455771407423384,0.6067135317750845,0.2620687242173232,0.7513813697491574,0.15256172942324206,0.1959341630873883,-0.04344871452885789,-0.1267254173758355,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0350,588000,588000_DTE30_OTM7_Q100_MonthlyHold,OTM7,0.07,0.07243855803464182,0.07296137339055786,1.0,Q100,2023-06-30,2026-05-27,35,35,1.0,0.22857142857142856,,0.6694009771605149,0.19259265446188634,0.3206163960502863,0.600694963933409,0.25987692884136526,0.7410917749433973,0.16951303269249118,0.21770462565265367,-0.04827634947650877,-0.1408060193064839,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
